,_entropy_hour,_label,_rate,_total,cnt_event_type,ntfid_arp,ntfid_box_conn,ntfid_box_discon,ntfid_conn_at_home,ntfid_def_pass,ntfid_device_router,ntfid_identify,ntfid_inapp,ntfid_net_attack,ntfid_net_control,ntfid_net_controlblk,ntfid_new_client_ver,ntfid_new_device,ntfid_ransomware,ntfid_web_filter,ntfid_web_filter_blk,ntfid_web_filter_deny,ntfid_web_threat
3d19ab921b23c9187a12c69c9d3ceb8d,1.96391701159,1,0.999489919503,66,66,0.0,0.166666666667,0.590909090909,0.0,0.0,0.0,0.0,0.0,0.0151515151515,0.0,0.0,0.0151515151515,0.121212121212,0.0,0.0,0.0,0.0,0.0909090909091
58a7e05f5216e8a67b5b34960eda117d,1.22235763645,1,0.992307101099,31,31,0.0,0.0,0.0967741935484,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.258064516129,0.0,0.0322580645161,0.0,0.0,0.58064516129
0dd7e594bbadc268c373c3ccfaffc9af,1.51555409958,1,0.887004756526,37,37,0.0,0.0540540540541,0.162162162162,0.0,0.0,0.0540540540541,0.0,0.0,0.0,0.0,0.0,0.0,0.621621621622,0.0,0.0,0.0,0.0,0.108108108108
64c2eea6e41447e9d3cce74fc0fefc8c,2.61458943295,1,0.902717565857,187,187,0.0,0.00534759358289,0.00534759358289,0.0,0.0,0.0,0.0,0.673796791444,0.0588235294118,0.0374331550802,0.0,0.0,0.0,0.0,0.0748663101604,0.128342245989,0.0,0.0160427807487
0dfd05e6d61c6227e80e383030487f93,0.674975446835,1,0.99667596521,7,7,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.142857142857,0.0,0.0,0.0,0.0,0.428571428571
8d1158b4aa75d393133121cc433d76a0,2.2433296088,1,0.999642901338,101,101,0.0,0.029702970297,0.178217821782,0.0,0.0,0.0,0.0,0.0,0.019801980198,0.0,0.0,0.00990099009901,0.019801980198,0.0,0.0,0.0,0.0,0.742574257426
8e698a8e502df2dad4305b7a34eb5ee7,2.48490664979,0,0.929560255618,195,195,0.0,0.0,0.025641025641,0.0564102564103,0.0,0.0,0.0,0.902564102564,0.0,0.0,0.0,0.0,0.0102564102564,0.0,0.0,0.00512820512821,0.0,0.0
31d21db42ba7ca940de0738e23b0df1e,0.456334432293,1,0.99728334179,8,8,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
6eacdadccdb8744e2bf2a1abd22b0103,1.28300412937,1,0.999735868841,24,24,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666667,0.708333333333,0.0,0.0,0.0,0.0,0.0833333333333
8a72cd460672f0aafdc9e17bb8ee8fd4,0.857035247681,1,0.998786957877,11,11,0.0,0.0909090909091,0.181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.0,0.0,0.0,0.0,0.181818181818
1f1009bb82f8df85cddad10a3a33f8a9,0.721463686693,1,0.999885388518,8,8,0.0,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
35eabecb54fc7bf24b65b58e7c5a802d,1.65108624813,1,0.999385497747,56,56,0.0,0.482142857143,0.464285714286,0.0,0.0,0.0,0.0,0.0,0.0178571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857143
4baae54d12d28d70485c7bd7629a14ab,1.7541282515,1,0.999417017519,82,82,0.0121951219512,0.0,0.0,0.0,0.0121951219512,0.0,0.0,0.0,0.658536585366,0.0,0.0,0.0,0.256097560976,0.0,0.0,0.0,0.0,0.0609756097561
3a08b4bacf54471a27e388093e8a8f83,2.67235169799,1,0.999666380036,380,380,0.00526315789474,0.00526315789474,0.00526315789474,0.0,0.0,0.0,0.0,0.384210526316,0.0105263157895,0.160526315789,0.302631578947,0.0,0.0263157894737,0.0,0.0,0.0736842105263,0.0,0.0236842105263
40c392baca2ff5678fdbb053e6110638,0.983087758575,1,0.997193064623,32,32,0.0,0.125,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.0,0.0,0.0,0.0,0.25
82cba0438bc1fd526c7feb5ee62006a7,2.33416790503,1,0.999408006629,108,108,0.0,0.0,0.935185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185185185185,0.0,0.0,0.0,0.0,0.0462962962963
56afca2fccb8d124bf43510e5f986e74,0.651950837378,1,0.983881662769,8,8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
00854f03c41fdfc95195d952b6e388b3,1.75533675303,1,0.99974716424,72,72,0.0277777777778,0.0277777777778,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.736111111111,0.0,0.0,0.0,0.0972222222222,0.0,0.0,0.0,0.0,0.0555555555556
816106af7e0b5a737537e1c9d1f54848,1.61734342131,1,0.999841786465,54,54,0.0,0.111111111111,0.481481481481,0.0,0.0,0.0,0.0,0.0,0.0925925925926,0.0,0.0,0.0185185185185,0.111111111111,0.0,0.0,0.0,0.0,0.185185185185
cd221745b2e48e49b7b44c16862d8576,0.615990578321,1,0.998468324167,9,9,0.0,0.222222222222,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555555555556
1ab968a4b50caa692b32e68caa80ae15,0.936599518718,1,0.997388302561,24,24,0.0,0.0,0.416666666667,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0833333333333
8a444ed017d4ecb5ffac3efa023bc5a9,0.173205206749,1,0.992463565085,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fa67fd4d779c20810edde273a9af643d,1.0710465946,0,0.400868423976,40,40,0.0,0.05,0.6,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
7fb9ca0db98dbe2a7d64b502b016db8b,1.62498717423,1,0.998532836429,65,65,0.0,0.292307692308,0.292307692308,0.0,0.0,0.0,0.0,0.0,0.0461538461538,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.2
c6cfcb6fe3c2f22355bc6e42e3bbdd21,1.67577248199,0,0.756877525122,64,64,0.0,0.515625,0.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c286c61b16a3cb3199905db0dbda3d03,0.344598248103,1,0.978707522239,10,10,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
81598d3aaedfe44db367334b618f34c9,0.994361783764,1,0.99356585617,16,16,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.125
3197b28b36e74609c87fdb5ef70fee83,1.81309901808,1,0.999555069783,118,118,0.0,0.0677966101695,0.305084745763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186440677966,0.0,0.0,0.0,0.0,0.440677966102
802491c9d1d38fda9e8a2db4e2d3ad0b,0.945456540846,1,0.962053096737,14,14,0.0,0.214285714286,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.357142857143,0.0,0.0,0.0,0.0,0.142857142857
c26a867f7f11ebe13dd10eb2ffbadda2,0.802818782038,1,0.989795772785,10,10,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
055a160074c51b441d8ed590b04b8f86,1.1995953573,1,0.998598017303,21,21,0.0,0.0952380952381,0.238095238095,0.0,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619047619048
5cd0a815e86daf2f5a95ddc18d70bc20,0.286835983056,1,0.914671638961,2,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
81efbe47285f47240ebe2824a256b310,0.979820322305,1,0.979458465332,16,16,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
7e6b77c02faf9ea372201198f1838018,1.95740251144,1,0.999916568615,102,102,0.0,0.00980392156863,0.156862745098,0.0,0.0,0.0,0.0,0.0,0.794117647059,0.0,0.0,0.00980392156863,0.0196078431373,0.0,0.0,0.0,0.0,0.00980392156863
7f662bd4b9dc2fd2914f5948249a913e,0.721463686693,1,0.994342704612,16,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2a122e7aa3afe4213b2392abe4649af,2.5568271679,1,0.999342989944,284,284,0.0,0.147887323944,0.144366197183,0.0,0.0,0.0,0.0,0.0,0.616197183099,0.0,0.0,0.0,0.0176056338028,0.0,0.0,0.0,0.0,0.0704225352113
7ae63e48856d0758653e955ff9ec679f,0.778132548171,1,0.998460995844,9,9,0.0,0.0,0.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444444
68e04b32522da1bb223b47cd83ee9572,0.544283732969,1,0.99979535615,5,5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
0424de084cdd081c67f34e7956cdebe6,1.7841157163,1,0.997832482331,53,53,0.0,0.169811320755,0.150943396226,0.0,0.0,0.0,0.0,0.0,0.471698113208,0.0,0.0,0.0,0.0943396226415,0.0,0.0,0.0,0.0,0.0943396226415
2e7f48b5af196f60e07917ce6f19930b,1.51188441487,0,0.99693337539,31,31,0.0,0.0,0.161290322581,0.0,0.0,0.0,0.0,0.0,0.483870967742,0.0,0.0,0.0,0.322580645161,0.0,0.0,0.0,0.0,0.0322580645161
3cc4aace74e7901afb1c02322b972827,2.44130263781,0,0.832957332148,286,286,0.0,0.020979020979,0.0909090909091,0.363636363636,0.0,0.0,0.0,0.0,0.125874125874,0.0,0.0,0.00699300699301,0.0769230769231,0.0,0.0,0.0,0.0,0.314685314685
3882ac5653b83d990311bb36e8d1ad4e,1.89554751699,1,0.999882193277,71,71,0.0,0.0281690140845,0.0845070422535,0.0,0.0,0.0,0.0,0.0,0.197183098592,0.0,0.0,0.0140845070423,0.478873239437,0.0,0.0,0.0,0.0,0.183098591549
5f2b44134296c7718ab77deea908fa27,1.86079575946,1,0.999795292349,58,58,0.0,0.0172413793103,0.051724137931,0.0,0.0344827586207,0.0,0.0,0.0,0.224137931034,0.0,0.0,0.0,0.189655172414,0.0,0.0,0.0,0.0,0.48275862069
ef2bbd0257e2e3a267c2b74826e28f67,0.456334432293,1,0.999598638611,5,5,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
6ae0be675f54ce116434ec7b29aed5ba,1.45934413201,1,0.988158575299,32,32,0.0,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.46875
1a87e2ba9f2e365484a450cb393599df,1.25735762235,0,0.776087825209,26,26,0.0,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.423076923077,0.307692307692,0.0,0.0,0.0,0.230769230769,0.0,0.0,0.0,0.0,0.0
befc59ac01a4eca432aea9a324e7ff9b,0.544283732969,1,0.999822887069,7,7,0.0,0.571428571429,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1dc1fef05aeac32b415dd73e85cac15c,1.80182499289,1,0.991623002053,62,62,0.0,0.0,0.0161290322581,0.0,0.0161290322581,0.0,0.0,0.0,0.0,0.806451612903,0.112903225806,0.0161290322581,0.0,0.0,0.0,0.0322580645161,0.0,0.0
7c6fad69da8227deab68f774f294b169,0.56608573896,1,0.985104095273,6,6,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0
1739c2c9bb7f072bb9acda8525fd86bc,1.10821535519,1,0.973713941402,17,17,0.0,0.0588235294118,0.117647058824,0.0,0.0,0.0,0.0,0.235294117647,0.235294117647,0.117647058824,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.176470588235
71a17c42a17d68578036a518b708c22f,1.74051170432,1,0.999741694277,91,91,0.0,0.043956043956,0.0879120879121,0.0,0.0,0.0,0.0,0.0,0.208791208791,0.0,0.0,0.010989010989,0.0769230769231,0.0,0.0,0.0,0.0,0.549450549451
32d1d7d41dc9878049829650dca4238b,0.344598248103,1,0.992470803725,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4d0ba817e38e9578476a3e88a837b538,0.51409669734,1,0.998297843845,8,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81581cee100029f89e0e56134f0801e8,1.75942948244,0,0.999086843638,58,58,0.0,0.344827586207,0.431034482759,0.0,0.0,0.0,0.0,0.0,0.0862068965517,0.0,0.0,0.0,0.120689655172,0.0,0.0,0.0,0.0,0.0172413793103
daf23f8ab62c2f068bbc9f06b0829bf6,2.78787622809,1,0.999911330905,644,644,0.0,0.00155279503106,0.00155279503106,0.281055900621,0.0,0.0,0.0,0.0357142857143,0.0155279503106,0.633540372671,0.0,0.0,0.00931677018634,0.0,0.0108695652174,0.0,0.0,0.0108695652174
040a97ca506ae36a0dbd5c395e68be69,2.05876878847,1,0.999104037826,131,131,0.0,0.0,0.0534351145038,0.0,0.00763358778626,0.0,0.0,0.0,0.854961832061,0.0,0.0,0.0,0.0381679389313,0.0,0.0,0.0,0.0,0.0458015267176
c2170db5c66a2b133ec40f61f21f0fa6,2.16376533776,1,0.999153748245,103,103,0.0,0.0776699029126,0.126213592233,0.0582524271845,0.0,0.0,0.0,0.194174757282,0.00970873786408,0.0,0.0,0.0,0.330097087379,0.0,0.0,0.00970873786408,0.0,0.194174757282
172e6c203f526c15fcb3b4e57dfa23db,2.21025357762,1,0.999903125181,100,100,0.0,0.04,0.86,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.04
cd1371c96bffc5815668ff64db3664c5,1.29577906458,1,0.982114015237,68,68,0.0,0.0882352941176,0.205882352941,0.0,0.0588235294118,0.0,0.0,0.0,0.147058823529,0.0,0.0,0.0,0.0294117647059,0.0,0.0,0.0,0.0,0.470588235294
b665b6d041318789adf602828abf82e7,1.54897392671,1,0.997229736284,37,37,0.0,0.0,0.405405405405,0.0,0.0,0.0,0.0,0.0,0.108108108108,0.0,0.0,0.0,0.405405405405,0.0,0.0,0.0,0.0,0.0810810810811
c9e566be9e96539777a8c36014925af8,2.4631046438,1,0.999412610054,291,291,0.0,0.00343642611684,0.0,0.0721649484536,0.0,0.0,0.0,0.584192439863,0.0171821305842,0.0,0.0790378006873,0.0,0.00343642611684,0.0,0.0481099656357,0.185567010309,0.0,0.00687285223368
7382156d51887f8457b47043498882f9,0.173205206749,1,0.965866822588,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aa2fa789062ac5bc04ee54b88363b6db,1.21246586009,1,0.998926243419,22,22,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.0,0.0,0.0,0.227272727273,0.0,0.0,0.0,0.0,0.0909090909091
0264b33ef2e8c9b8325f9a5712b004f2,1.79008851056,1,0.993794222223,50,50,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.26,0.04,0.0,0.16,0.0,0.12,0.0,0.04,0.0,0.0,0.18
4ffc847169d802e8b7b51d40bba0597f,1.93560050545,1,0.993998637678,164,164,0.0,0.146341463415,0.146341463415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707317073171
6912b1d7d171fa7069ab36c25eed22cf,0.976105577178,1,0.935282401329,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0666666666667,0.0666666666667,0.133333333333
13708827868c28c7750d39515a1c8e4c,1.455997447,1,0.998083727649,30,30,0.0,0.133333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.0666666666667
a6baef525413c14db6d10d463fee38d7,2.40534237875,1,0.574546927831,179,179,0.0,0.0,0.0167597765363,0.335195530726,0.0,0.0,0.0,0.0949720670391,0.195530726257,0.0,0.245810055866,0.0,0.0949720670391,0.0,0.0,0.00558659217877,0.0,0.0111731843575
00c4c48f8cd3ec8f2d1e850ac9990a2d,1.01328432955,1,0.999058103705,15,15,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533333333333,0.0,0.0,0.0,0.0,0.333333333333
de75daa4e91d42f8363901efb40c3158,2.86744049912,1,0.999478176634,643,643,0.0,0.0108864696734,0.00777604976672,0.407465007776,0.0,0.0,0.0,0.503888024883,0.0,0.0,0.0513219284603,0.0,0.00311041990669,0.0,0.0,0.0124416796267,0.0,0.00311041990669
e380c16888f2b0075049b05432404377,1.72226072185,0,0.998545308208,48,48,0.0,0.25,0.270833333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0416666666667
1adfc62d51dc69ab44e1410d57891b66,1.22524186432,1,0.999113605708,21,21,0.0,0.0952380952381,0.238095238095,0.0,0.0,0.0,0.0,0.0,0.0952380952381,0.0,0.0,0.0,0.47619047619,0.0,0.0,0.0,0.0,0.0952380952381
88ddd19aa405aaf2cd4fa709e9d1fc7e,1.53777915027,1,0.979103924617,68,68,0.0,0.205882352941,0.176470588235,0.0,0.0,0.0,0.0,0.0,0.0294117647059,0.0,0.0,0.0,0.0294117647059,0.0,0.0,0.0,0.0,0.558823529412
fe19474b0b92317b2a5bf3d1348c3c1b,0.881721481548,1,0.89988758373,16,16,0.0,0.5,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
41745bc3fa61b54113cfb9999ea78ba2,0.789277373461,1,0.992366744728,18,18,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.166666666667
f218de6a6652f217c6b8623f533c6b7c,0.815186210796,1,0.983247715582,15,15,0.0,0.133333333333,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533333333333,0.0,0.0,0.0,0.0,0.2
b5f07bb046f2c1612218c103036de9e6,2.26392311326,1,0.998811321213,121,121,0.0,0.0,0.0413223140496,0.537190082645,0.0,0.0,0.0,0.0,0.0,0.157024793388,0.206611570248,0.0,0.0330578512397,0.0,0.0,0.0,0.0,0.0247933884298
9f4790c195002314364c59c6b08fc764,0.979983163616,1,0.977482662245,16,16,0.0,0.0,0.3125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.125
a24a88b0bb71f143fa1af08c42b9560c,1.02818385933,1,0.985180053251,18,18,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.888888888889
8d3a3c9cccd38980809a31fb110216bd,1.16338686987,1,0.998788563854,18,18,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.222222222222
90218934fd925d690839a2c4bb6ee390,1.45244642348,1,0.73039648086,32,32,0.0,0.15625,0.125,0.625,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
e5965d4be14ad5e392a227707a3c626b,1.6644984568,1,0.999837168963,56,56,0.0178571428571,0.0357142857143,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0892857142857,0.0,0.0,0.0,0.0357142857143,0.0,0.0,0.0,0.0,0.785714285714
ba0281aaa51bda74c204ef62afdd99ec,1.92144225239,1,0.992323673858,84,84,0.0,0.0,0.119047619048,0.630952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.142857142857,0.0,0.0714285714286
c8dbde83502606f7be45b6d89fc2f916,2.07004281366,1,0.999337981382,162,162,0.0,0.0864197530864,0.0864197530864,0.0,0.0,0.0,0.0,0.271604938272,0.0617283950617,0.0,0.0,0.0,0.166666666667,0.0,0.0864197530864,0.0493827160494,0.0,0.185185185185
b8cccb12caf335653195047d27e6bd02,1.35033410206,0,0.990247916521,48,48,0.0,0.125,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625
bdbdb74c1646a689ee84c30608f4570e,0.815186210796,1,0.998524889277,18,18,0.111111111111,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0
77bcfb25fa9eb4d4e588ebc98ef3d87d,1.09246062452,1,0.999342639086,18,18,0.0,0.0,0.166666666667,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611111111111,0.0,0.0,0.0,0.0,0.0
3b36b9f3a648666c8cdf542ca8f53948,2.49906490285,1,0.994487841046,179,179,0.0,0.0223463687151,0.139664804469,0.391061452514,0.0,0.0,0.0,0.0279329608939,0.0,0.0,0.374301675978,0.0,0.0111731843575,0.0,0.0,0.00558659217877,0.0,0.0279329608939
4091442046558da4c0588d22580a553a,0.709713102424,1,0.984589327869,9,9,0.0,0.444444444444,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.111111111111
9d37c871d3b6ab43993399adc0d2ff51,2.77371797502,1,0.989514118735,691,691,0.0,0.00578871201158,0.0173661360347,0.303907380608,0.0,0.0,0.0,0.00289435600579,0.0347322720695,0.00289435600579,0.467438494935,0.0,0.0564399421129,0.0,0.0,0.0868306801737,0.0,0.0202604920405
bd6d90f3b533f16282d2b13a093c1dc3,1.67222145848,1,0.998448957467,50,50,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
38314a7eaf4ca4d8d581a3ca887cd040,0.881721481548,1,0.999474074608,12,12,0.0,0.0833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.0,0.0,0.0,0.0,0.166666666667
c7b745a2d25c34b34ebf95f4aacbb0d9,1.29203013113,1,0.999419904261,29,29,0.0,0.0,0.310344827586,0.0,0.0,0.0,0.0,0.0,0.0344827586207,0.0,0.0,0.0,0.620689655172,0.0,0.0,0.0,0.0,0.0344827586207
9e69df1d20aec116dacd7fafbbcc2949,2.37944764335,1,0.996714557506,227,227,0.0,0.0132158590308,0.0132158590308,0.876651982379,0.0,0.0,0.0,0.0,0.00881057268722,0.0,0.0,0.0,0.0616740088106,0.0,0.0,0.0,0.0,0.0264317180617
65b6ec20a87147c421d4c0e109137ba8,0.450561208866,1,0.952692423423,4,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
b0a4c8e5da5649a1d2b51c49812e1553,1.03779681612,1,0.999414075998,15,15,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
9f1f891d62fa5e6357f5268f01b60298,2.83148024007,1,0.999392265515,439,439,0.0,0.00227790432802,0.00455580865604,0.0,0.0,0.0,0.0,0.419134396355,0.0,0.542141230068,0.00227790432802,0.0,0.0113895216401,0.0,0.0182232346241,0.0,0.0,0.0
6a0e7076389431363426ccbb4477d614,0.615990578321,1,0.686187137583,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1cc0a11cf7167ff6c17d6f4892b0cab4,3.06252930025,0,0.973393919366,1255,1255,0.0,0.000796812749004,0.000796812749004,0.303585657371,0.0,0.0,0.0,0.458964143426,0.00398406374502,0.167330677291,0.0,0.0,0.0127490039841,0.0,0.0,0.0286852589641,0.0,0.0223107569721
544c2a0c27cf0d44faba97457496cdc2,2.0340825546,1,0.998645026159,168,168,0.0119047619048,0.047619047619,0.0357142857143,0.27380952381,0.0,0.0,0.0,0.0833333333333,0.047619047619,0.0,0.47619047619,0.0,0.0119047619048,0.0,0.0,0.0,0.0,0.0
ce010bcf2f100a60f9956c28d1afc249,2.52086690884,1,0.999309058779,591,591,0.0,0.0304568527919,0.0253807106599,0.274111675127,0.0,0.0,0.0,0.126903553299,0.223350253807,0.0,0.0,0.0,0.0304568527919,0.0,0.0,0.0355329949239,0.0,0.253807106599
82c53b9486c80ec34fd5a49951b4327a,2.04535657979,1,0.97141743766,458,458,0.0,0.00655021834061,0.0262008733624,0.949781659389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00218340611354,0.0,0.0,0.0109170305677,0.0,0.0
8c9bf39fed7733ac128ba5058a2f5fbc,0.961285752585,0,0.968841122073,15,15,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466666666667,0.0,0.0,0.0,0.0,0.133333333333
8579ec604e82659f982bd73ec538212f,1.61082892116,1,0.997582864079,42,42,0.0,0.0238095238095,0.0238095238095,0.0,0.0,0.0,0.0,0.0,0.238095238095,0.0,0.0,0.0,0.0952380952381,0.0,0.0,0.0,0.0,0.619047619048
aa0c2ebde8704520ed6de38a7cae7370,2.30109187385,1,0.998356001575,148,148,0.0,0.00675675675676,0.0,0.5,0.0,0.0,0.0,0.0,0.0202702702703,0.425675675676,0.0,0.0,0.0337837837838,0.0,0.0,0.0,0.0,0.0135135135135
bf27d9279f2609ccd4a0d80e35d4c6dc,0.900256051269,1,0.99129482727,12,12,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.333333333333
f43e556fdd9d92f6ad2c67295b383289,1.49086786571,0,0.76357653405,38,38,0.0,0.0,0.763157894737,0.0,0.0,0.0,0.0,0.0,0.0263157894737,0.0,0.0,0.0,0.0789473684211,0.0,0.0,0.0,0.0,0.131578947368
bf5b954ed77aaa6df99261c4196f5419,1.45170037909,1,0.993433050762,31,31,0.0645161290323,0.0967741935484,0.0967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677419354839,0.0,0.0,0.0,0.0,0.0645161290323
