,_death,_entropy_hour,_label,_rate,_total,dcnt_catid,dcnt_device,dcnt_profile,dcnt_rule,net_access,net_buf_overflow,net_ddos,net_misc,net_scan,net_virus,net_web_attack,network_attack,ra_network_attack,ra_weak_password,ra_web_threat
79ab9054131bb6602e09c71f6bea7b01,-0.0808768922659,0.173205206749,1,0.948555369334,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
baee6915f0c6f6472f0576c63f472bc4,-0.406004523595,1.30618838419,1,0.999749921296,-0.059957131061,5,4,1,3,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.103448275862,0.103448275862,0.0,0.896551724138
af257dc17cd9d5d45d5cafb3027b2fc8,-0.412914901822,0.456334432293,1,0.999408539247,-0.0865666467687,4,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.4
da1738072708e879a8096873e7e4fde0,-0.333917572584,1.56722490918,0,0.996362803149,-0.024477776784,4,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58aef7e0dc8563d23aa0d68e74b0570b,-0.377758824613,0.173205206749,1,0.996521221451,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
ea113296992ac2c0333dadd01c24830e,-0.358868569378,0.456334432293,1,0.995088462555,-0.0876753765899,2,2,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.75,0.0,0.25
52813b505ef69052eb7623429a15b4d7,-0.36010526275,1.3102811136,1,0.997674041267,-0.0610658608822,5,9,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.0357142857143,0.0,0.964285714286
5426e56c570e6ab670d0da7cb4f80f5b,-0.272639888061,0.286835983056,1,0.982886566865,-0.0832404573053,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
b290762eba2991fdd41f2a0ba2a439c0,-0.109264197359,1.42033066545,1,0.985013751042,-0.0111730189302,4,3,1,3,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.333333333333,0.041095890411,0.041095890411,0.0,0.958904109589
80a0f2a4cbab349993a35d777efbd72d,0.211096028226,0.623848004006,1,0.944951009055,-0.0843491871264,3,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1683054c10a5d27b3269fe45a9bb27cb,-0.350900865521,0.835894813218,1,0.999106081042,-0.0699356994514,3,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6d4f9b0ff1d0d4919193ac2f826c56c7,1.05085802931,1.1995953573,0,0.89436802003,-0.0677182398091,8,7,1,4,0.0,0.3125,0.0625,0.0,0.0,0.0,0.625,0.727272727273,0.727272727273,0.0,0.272727272727
b120954dfb1288de82ff24fedb644eaf,-0.405456979965,0.344598248103,1,0.996574511288,-0.0876753765899,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.75,0.0
7e64cf76eb6688fe5b054de77be7af8a,-0.257233143162,0.674975446835,1,0.969689246152,-0.0843491871264,2,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cfeb199e2e4a2615ef1990b42c8e0553,-0.180860247185,0.344598248103,1,0.993474096754,-0.088784106411,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68787f0f992e9a3089d75e7a3cd9c6f8,3.61512757388,0.173205206749,1,0.860227070455,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1349a2263031e1e44c6271fe32d67498,-0.421231900754,1.59265718744,1,0.999797644271,-0.0477611030283,9,6,1,4,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.3,0.3,0.0,0.7
a97cabc85716d81cba1edc47bad5eb79,-0.238144639371,2.0870852946,1,0.996973452171,-0.00119445053978,10,6,1,4,0.0,0.04,0.0,0.04,0.0,0.0,0.92,0.30487804878,0.30487804878,0.0,0.69512195122
1751743abcf06161f42bd2cfeefbdd58,-0.417399095344,0.173205206749,1,0.998320962874,-0.088784106411,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ad5652c73028907674dbf4da86078d1f,1.73216279195,0.173205206749,1,0.92106804148,-0.088784106411,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aa43b28e62ced8611182878cce107bb9,-0.421892729273,0.286835983056,0,0.999774292024,-0.0898928362322,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
e36a97ea7013395a225b08e6464a63c8,-0.29187943837,0.721463686693,1,0.99508502783,-0.0832404573053,3,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.75
c04f60141dfad1f12c5075e6abdb5927,0.537347068038,0.173205206749,1,0.869077616631,-0.0910015660533,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
271173af7a5811523070306ac4f82c93,-0.419938564938,0.511740073417,0,0.998804772199,-0.0865666467687,2,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.6,0.0
f9d7a5765eb857372457faf042bf9a24,-0.320030733278,0.450561208866,1,0.991924500184,-0.0876753765899,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
af2356665816e7fecbb76084cb1f158f,-0.409695722894,1.9298320497,1,0.999375060653,0.0165452265987,3,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6983e6c02f4a2b223ba91b2238ae3e81,-0.422393070866,1.74815545725,1,0.999661883669,-0.0355650749956,7,5,1,4,0.0740740740741,0.851851851852,0.0,0.0,0.0,0.0,0.0740740740741,0.529411764706,0.529411764706,0.0,0.470588235294
b6abc30007c787016c7b5d9a0c628fc3,-0.409327547005,0.173205206749,0,0.996960584723,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2caa8090d4b88af2590d764b73e8097f,0.197936100292,0.867563228481,1,0.993518518968,-0.0788055380206,4,5,1,3,0.666666666667,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.25,0.25,0.0,0.75
cc7e3951fffd481288888378fefb4876,-0.418201529974,1.05566984821,1,0.999695505099,-0.0677182398091,2,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.909090909091,0.0,0.0909090909091
1d337ec5d7011ace93bf128dac36ee1c,-0.404616783705,0.961285752585,1,0.999632391739,-0.0765880783783,6,4,1,3,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.214285714286,0.214285714286,0.0,0.785714285714
d221cf2e29455fe1e10375834c468859,0.563138261092,0.723254511001,1,0.990067916456,-0.0821317274841,6,4,1,4,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.666666666667
11881cfa5d3bb80be4641f1bbed64313,-0.399972103258,0.173205206749,1,0.995335555921,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
e35fd921bec6c9bc758c38b445f737e9,0.39297491746,1.76231371031,1,0.991777192745,-0.0377825346379,6,5,1,3,0.0,0.529411764706,0.0,0.0,0.0,0.0,0.470588235294,0.34693877551,0.34693877551,0.0,0.65306122449
0615f75617801f19964f1b5231a248c9,-0.317160849425,0.450561208866,0,0.987675067765,-0.0876753765899,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
a9409aabf0469880042d5a48a9347854,-0.412433441044,1.05938459334,1,0.998696470905,-0.0732618889149,4,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8f2ebb3762246e5a294b3265adb9feb1,0.0837921342521,0.945456540846,0,0.993402079173,-0.0776968081995,7,4,1,3,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.153846153846,0.153846153846,0.153846153846,0.692307692308
a695eac2ac27d378f27686f4680d2e7d,-0.357924528637,0.173205206749,1,0.990195347079,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
b1ed30cbb96eab2812146dadf0a0a0e5,-0.359491636268,0.976105577178,0,0.994309273305,-0.074370618736,3,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
f31e94f9424371c35293c09cfd95ead6,-0.355762675339,1.4298983731,1,0.999563060117,-0.0566309415975,5,4,1,3,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.625
5772058f027ee6b032bf10fe201dd1b5,-0.143787767271,1.80303349442,1,0.983884266586,-0.0144992083936,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7c1c4fe8e2f843f56517895b99420c67,0.127369054874,0.286835983056,1,0.985796727824,-0.0898928362322,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31daa177028e117828b2582287770646,0.365984792664,0.56608573896,1,0.987598710775,-0.0854579169476,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
e89187bd18252ab27c77dafc4cdc6409,-0.379439217133,1.34819591858,1,0.99913726808,-0.00673809964555,4,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ce30f6b1a0e240664aa79972c834cf37,-0.385273388915,0.286835983056,1,0.999664397724,-0.0876753765899,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90a6ef63ea5b854252facfe95e64b975,-0.417880556122,2.73011396304,1,0.999804434084,0.332533225628,7,7,1,3,0.0,0.0,0.0,0.0,0.975177304965,0.0,0.0248226950355,0.736292428198,0.736292428198,0.0,0.263707571802
48e1a1449a70166555a15fec408526ca,-0.39784801159,0.544283732969,1,0.999016280729,-0.0865666467687,3,3,1,3,0.0,0.333333333333,0.0,0.0,0.666666666667,0.0,0.0,0.6,0.6,0.0,0.4
6eefc21a484999e605da60e786f0f059,-0.301791866155,1.13457254772,1,0.985115854649,-0.0266952364263,4,3,1,3,0.982142857143,0.0178571428571,0.0,0.0,0.0,0.0,0.0,0.949152542373,0.949152542373,0.0,0.0508474576271
6cc92d30cbcc8c4d9a288dec71671c71,-0.423006697347,0.952512746879,0,0.999735792452,-0.0721531590937,6,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889
69097566dcadf9fe31e86b9d0b3e44b5,-0.391853352882,0.894750481832,1,0.997131357365,-0.0721531590937,4,4,1,3,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.111111111111,0.111111111111,0.0,0.888888888889
df0f7a9739f48d448306da9b1fc8b221,-0.263652620203,0.286835983056,1,0.995929711919,-0.0898928362322,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
378ff815dec74e18c51953fab46393d2,-0.0250746440432,0.894750481832,1,0.984899331208,-0.0765880783783,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
d409bac25dc9a4fed68d1052ade1a8da,-0.174657899514,0.544283732969,1,0.995961614106,-0.0865666467687,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3a458e383eb98f4b5ee981499e043956,-0.207208424277,0.615990578321,1,0.988906872799,-0.0854579169476,3,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.0,0.833333333333
5f2e87e34e97f84d08f7047ad3d6d152,-0.421873848458,2.22441183069,1,0.999648280353,0.0775253667622,2,11,1,2,0.18954248366,0.81045751634,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1813554acb23dcef38e38578284369be,-0.0995594585377,0.376770161256,1,0.96215189058,-0.088784106411,2,1,1,2,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.333333333333,1.0,1.0,0.0,0.0
61f31bfd35221b5019d01d06efbe932b,-0.313941670496,0.173205206749,1,0.996132276454,-0.0898928362322,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
494a675528ed959c34646346b84af4de,2.242841631,0.344598248103,1,0.771685263262,-0.088784106411,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6085d0aeea602307641f474a3f476dd7,-0.182011976889,0.976105577178,1,0.980627488221,-0.0677182398091,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
351455fa6649b6f961820590029c0e4e,-0.421779444384,1.44213267144,1,0.999872301879,-0.0433261837437,3,3,1,3,0.0,0.046511627907,0.0,0.0,0.0,0.0,0.953488372093,0.977272727273,0.977272727273,0.0,0.0227272727273
61956d21786933ceabc1eecb6a3c4e32,-0.416077438306,1.45629092451,1,0.999792594793,-0.0510872924918,5,8,1,3,0.0,0.185185185185,0.0,0.0,0.814814814815,0.0,0.0,0.72972972973,0.72972972973,0.0,0.27027027027
6dab8777318c41af2c7c63628a8f50f5,-0.419268296012,1.62498717423,1,0.999725639539,-0.00895555928786,3,4,1,3,0.0,0.797297297297,0.0,0.0,0.0,0.0,0.202702702703,0.986666666667,0.986666666667,0.0,0.0133333333333
36afcd5e70baa9b283a908b6973cfd9d,0.35245668884,1.71064290071,1,0.951288780453,0.712827554284,6,5,1,4,0.00138121546961,0.997237569061,0.0,0.0,0.0,0.0,0.00138121546961,0.997245179063,0.997245179063,0.00137741046832,0.00137741046832
140d9489834032ce1acae021728822f6,-0.0231582413382,0.456334432293,1,0.981436427462,-0.0876753765899,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2618f9a486985d9069afe291ea29b2d5,-0.422336428421,0.857035247681,1,0.999919410659,-0.0765880783783,1,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5ebbdc28952aab29cd62909d00084e93,-0.420287860012,1.4780929305,0,0.999914944277,-0.0521960223129,4,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.166666666667,0.166666666667,0.0,0.833333333333
df280fe4092f523ac6a1bc9bb51e8755,-0.313035391385,1.29043365353,1,0.996119173695,-0.0144992083936,6,6,1,3,0.0,0.0,0.0,0.0232558139535,0.976744186047,0.0,0.0,0.614285714286,0.614285714286,0.0,0.385714285714
201b82c9a70bcc4aad5e30ace93800d6,-0.422100418236,2.10600307272,1,0.999939460279,0.00656665820831,11,7,1,3,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0337078651685,0.0337078651685,0.0,0.966292134831
dfba861eac8e0b18207bddcde74e8a8f,-0.416540018269,1.49605043546,1,0.999484238203,-0.0510872924918,4,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810810810811,0.918918918919
aa848529681ad720042b4ea62b2d93f1,-0.413075388748,0.51409669734,1,0.999335465004,-0.0810229976629,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1ad73469edebe93b51a37468063e10c5,-0.411970861081,0.940145318121,1,0.999100423313,-0.0477611030283,7,5,1,3,0.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.2
b4972ab15ec79f8d12460fd6b8159a79,-0.404314690668,1.23267138848,1,0.999264151163,-0.0677182398091,5,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
766ff40cfaceb580a15309d971167c6a,-0.414397045786,0.562335144619,1,0.999716119859,-0.0854579169476,3,4,1,3,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.333333333333,0.333333333333,0.0,0.666666666667
577c44f0ca5448abecf9ad09f168ff70,-0.152199170277,2.38065614488,1,0.98989313862,0.177311050666,18,9,1,4,0.348214285714,0.125,0.0,0.0,0.0,0.0,0.526785714286,0.460905349794,0.460905349794,0.0,0.539094650206
d060ce776e116b4f0f4a05c706811cfa,-0.266418659576,1.57331636463,1,0.998687316448,-0.0510872924918,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3ba71f1ac50de4fd8f64f9793f8cd5fc,-0.404494058409,1.21246586009,0,0.997995012313,-0.0666095099879,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0434782608696,0.0434782608696,0.0,0.95652173913
abf275d145774439059ce90de2a15574,-0.367997443348,1.18777962622,1,0.998491836142,-0.0144992083936,5,5,1,3,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0857142857143,0.0857142857143,0.0,0.914285714286
e50c88ea02ab968ab68d10b950ed123b,-0.40682583904,2.59278742696,1,0.999850694066,0.156245184064,17,3,1,5,0.13963963964,0.459459459459,0.0,0.0,0.0,0.0,0.382882882883,0.991071428571,0.991071428571,0.0,0.00892857142857
62bc7b122e61029b075dd8355df674bd,-0.414397045786,0.976105577178,1,0.998189621893,-0.0721531590937,4,5,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.0,0.833333333333
a62fdf4d72822130615eca6d0eaf3741,-0.267145570946,0.376770161256,0,0.991446642433,-0.088784106411,2,2,1,2,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
c55c9fffaf74bf32387d064902aea6a2,-0.36853554657,0.344598248103,1,0.989210596018,-0.0810229976629,3,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.9
89216940e6fb0bc2b24fe2b2946ab14c,-0.183258110668,2.10600307272,1,0.997339328214,0.0220888757045,9,9,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00970873786408,0.00970873786408,0.0,0.990291262136
ac5032dd61ec3b3299468cfb44c049fe,-0.268004648021,1.74815545725,1,0.998635234604,-0.0122817487513,5,5,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.583333333333,0.0,0.416666666667
e6c65b951bdb3043e96938b185c6d04b,-0.381553868394,0.286835983056,1,0.997907076205,-0.0898928362322,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
b21ca16cd87051c434d3f0c8a08108ae,-0.374294195093,0.173205206749,0,0.98997812194,-0.0910015660533,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ddf9f59b47d3e73378b2f348b3a6bdb4,-0.421364066457,1.32660814135,0,0.999366556004,-0.0577396714187,3,5,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.451612903226,0.451612903226,0.0,0.548387096774
363e2f41cef9a64182edf9ec748baf15,-0.383517473136,0.456334432293,0,0.996594839158,-0.0832404573053,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.875,0.125,0.0
9096ae8873f70e4d80d3bc262d9f69fd,-0.345585916147,0.623848004006,1,0.997885846278,-0.0843491871264,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
b8cae2aa18d59e94ef852639d770fae0,-0.420910926902,1.05566984821,1,0.999273760128,-0.0632833205245,4,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
b9aee439ef732d5c148fd5ca99b10550,1.64274325293,0.376770161256,1,0.935419728284,-0.088784106411,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6a0beb7cd5212c48e3f8f191cfb9f623,1.22851705643,0.344598248103,1,0.869690198138,-0.088784106411,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42c021e92e07047a7791ce9ec978a8c1,0.178064042686,0.51409669734,1,0.980996291364,-0.0832404573053,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
e6cf98a35be5bbc8792e251b22a87709,-0.243384065486,0.173205206749,1,0.99287878098,-0.0898928362322,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
56b3fa02811e8c62d4ed2fa04604ab49,-0.410205504894,0.344598248103,1,0.998494056075,-0.088784106411,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.666666666667,0.0,0.333333333333
4fc51027abfb4065f581bf60dfccdf7f,0.108648726973,0.173205206749,0,0.985163394496,-0.0898928362322,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
536ca3b1c9f335243c843116370df82a,0.389916225458,1.82007597536,1,0.903961903628,0.0985912333642,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
96cecd7ac4f218383049b78e369d9aa1,-0.385688766841,0.983087758575,1,0.99855871243,-0.0765880783783,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9ec66bf2c24d361b1b6c3c948275c784,-0.307975333011,1.42033066545,1,0.993015270251,-0.0544134819552,4,3,1,3,0.724137931034,0.275862068966,0.0,0.0,0.0,0.0,0.0,0.852941176471,0.852941176471,0.0,0.147058823529
1cbb411020835cae80720eb1b886099d,-0.404852793891,1.65288063567,1,0.999332946145,0.149592805137,5,7,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0045871559633,0.0045871559633,0.0045871559633,0.990825688073
507064e85de0db1a1060f8f17f98b3de,-0.373633366574,1.73474324857,1,0.99840626388,-0.0222603171417,9,5,1,4,0.363636363636,0.0,0.0,0.0909090909091,0.0,0.0,0.545454545455,0.174603174603,0.174603174603,0.0,0.825396825397
81f103f27442ec3fd326e9f0b261afe0,0.404850949986,0.940145318121,0,0.994256254407,-0.0666095099879,3,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0c11e469bb3f13e81307bc75e7cbb248,-0.0981622782404,0.887694275799,1,0.988273678213,-0.0788055380206,3,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5
d502d6d57e81b6d64c4af199aff28b33,-0.411659327636,2.38065614488,1,0.998584096839,0.131853127999,7,9,1,4,0.0,0.1875,0.0,0.0,0.79375,0.0,0.01875,0.792079207921,0.792079207921,0.0,0.207920792079
875939489f43aa095208a2b6fba250cf,-0.41646449501,0.511740073417,0,0.999353692468,-0.0865666467687,3,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
2a7a13b7e0401cdc7a0231c497307d8a,-0.323495362799,0.651950837378,1,0.997143109104,-0.0843491871264,5,3,1,3,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.571428571429,0.571428571429,0.0,0.428571428571
0dd3aa066407b0cbc5a22f11adc37613,2.81383523301,1.26500137527,1,0.600398134138,-0.0388912644591,1,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
a1c1fb6e252326b69724649ab4af88e7,-0.0297665265278,0.286835983056,1,0.96545425384,-0.0876753765899,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5
8f7f7b2db1ef523680dc21e4b03839f9,-0.221331273768,0.961285752585,1,0.992994659897,-0.0754793485572,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
a104ed32bdebb978f9deb6bd7c9e2570,0.383600592898,0.286835983056,1,0.939253377526,-0.0898928362322,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2d913e5b14ee0d0d9072d4e16b411382,2.39326508273,0.173205206749,0,0.749933371375,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1d8e34956acfc4c86b21e9eb8fd41b04,-0.211900306761,0.173205206749,1,0.990359725,-0.0898928362322,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3c5a9d637c6a31aa5987887d6701f24e,-0.418022162233,0.376770161256,1,0.998985494575,-0.088784106411,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.666666666667,0.0,0.333333333333
250c0e571bb0f9ecfa073d1c41d39fca,-0.331132652397,0.173205206749,1,0.996727439734,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7a9f28d09c96c3e187a582f88e5a6389,-0.417427416566,1.54863013076,1,0.999346817043,-0.0366738048167,5,2,1,3,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.06,0.06,0.0,0.94
cc7bcd1022637e226a96c039ccfa9e02,-0.207434994055,0.344598248103,1,0.990736748636,-0.088784106411,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1f16089bb97703cfefb592c274818480,4.57996553279,0.376770161256,1,0.90970376877,-0.088784106411,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dd69ba950dcce852cdbf750b1d637363,-0.405664668928,0.762104222047,1,0.998883762553,-0.0821317274841,5,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333333,0.333333333333,0.0,0.666666666667
44920c0142d8ec31db42d4292a10fb28,3.38031632028,0.286835983056,1,0.715466388428,-0.0898928362322,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3bc5db0da9bc1f4524791258ef202fc3,-0.396535794959,0.344598248103,1,0.994779425214,-0.0843491871264,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9a7800f1fe828d5537ba84f347d2236c,-0.285242831959,0.173205206749,1,0.988905854591,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5daae7ba83d6f0be2901d9e0c11064a7,-0.391683425549,0.456334432293,1,0.994717755328,-0.0854579169476,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
d2bc255ada181289ff0924c264be7359,-0.385386673804,0.615990578321,1,0.998007548656,-0.0832404573053,5,6,1,3,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.75
66d115a63373eb3ab198b5065f888828,-0.414283760897,1.13290158905,1,0.999653224595,-0.0721531590937,7,6,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.0,0.833333333333
6b5a248e75907d894e5a9ca890737f06,-0.421817206013,0.344598248103,1,0.999919727896,-0.088784106411,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
