,_label,dcnt_catid,dcnt_device,dcnt_profile,dcnt_rule,net_access,net_buf_overflow,net_ddos,net_misc,net_scan,net_trojan,net_virus,net_web_attack,network_attack,ra_network_attack,ra_weak_password,ra_web_threat,sw_rate,sw_total
7a9f28d09c96c3e187a582f88e5a6389,1,5,2,1,3,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,3,0.06,0.0,0.94,0.999346817043,50
cc7bcd1022637e226a96c039ccfa9e02,1,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.990736748636,3
1f16089bb97703cfefb592c274818480,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.90970376877,3
dd69ba950dcce852cdbf750b1d637363,1,5,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.333333333333,0.0,0.666666666667,0.998883762553,9
44920c0142d8ec31db42d4292a10fb28,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.715466388428,2
1f9726aa3880bb19f9b8e38d9859d0be,1,9,7,2,4,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.75,8,0.25,0.28125,0.46875,0.771522124146,32
3bc5db0da9bc1f4524791258ef202fc3,1,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.994779425214,7
9a7800f1fe828d5537ba84f347d2236c,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.988905854591,1
5daae7ba83d6f0be2901d9e0c11064a7,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.994717755328,6
0f3d999813e50318b62c63fba9266fe2,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.315702636439,1
d2bc255ada181289ff0924c264be7359,1,5,6,1,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2,0.25,0.0,0.75,0.998007548656,8
66d115a63373eb3ab198b5065f888828,1,7,6,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.166666666667,0.0,0.833333333333,0.999653224595,18
6b5a248e75907d894e5a9ca890737f06,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999919727896,3
efba0709d4cac74a546c551b966a0e39,1,4,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.997537198684,10
34f3aacccdb68671075d2b90a1a5ec6b,0,10,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.9,0.937164238252,10
4d21f9381649630f533b4a4be7e26f48,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,1.0,0.0,0.0,0.965537721996,18
a538dbc07cf5626b7c483289203bb29e,0,7,9,1,4,0.0526315789474,0.0,0.0,0.0,0.315789473684,0.0,0.0,0.631578947368,19,0.351851851852,0.0,0.648148148148,0.212404801594,54
10b2dc2fae818dc87ed30454316fd713,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.990297443586,12
ab2bfe6b7b3778a567b134b914967546,1,6,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.166666666667,0.0,0.833333333333,0.99959101169,18
37abb5319ab0473fd7e979150ae3e78f,1,5,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,0.392857142857,0.0,0.607142857143,0.999685380833,28
e02afb45db8c7c2a1ce8d6c748fa6861,1,4,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.125,0.0,0.875,0.998408795288,8
1ace24fde78249ec9ca5687cbf3ada48,1,4,4,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.375,0.125,0.5,0.999282141365,8
e3c1bfec6e07e6642a3e928681d66075,1,13,11,4,7,0.00188476036618,0.0271943995692,0.00430802369413,0.757942918686,0.208131394723,0.0,0.0,0.000538502961766,3714,0.786031746032,0.0010582010582,0.21291005291,0.999831358699,4725
5629f8a9c478cd022e602126c138c644,0,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998480419945,5
b214dcb5e810e5b8a69ff5e62ada43b2,1,4,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.125,0.875,0.966915233429,16
9695ae7b2d76d2ad4f038ce1126780e8,0,3,5,1,3,0.0,0.692307692308,0.0,0.0,0.0,0.0,0.0,0.307692307692,13,0.928571428571,0.0,0.0714285714286,0.999217998537,14
550191a3164c1a9ddb77cec0dfcfd7ca,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.987448318987,3
20c51c19f0ee4e674704dc64b95cac42,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.99738811698,1
01e6ddf1bada02b3eb2cd766c0abcc2e,1,6,3,1,4,0.0114285714286,0.982857142857,0.0,0.0,0.0,0.0,0.0,0.00571428571429,175,0.956284153005,0.0,0.0437158469945,0.995701416933,183
9516adb0be01e723f37e80a2c4d410dd,1,7,4,1,3,0.0,0.416666666667,0.0,0.0,0.0,0.0,0.0,0.583333333333,12,0.545454545455,0.0,0.454545454545,0.999660262184,22
739dd4f9254b4f435e7ef420a509a967,1,4,5,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.285714285714,0.0,0.714285714286,0.990851932175,14
e37cb9c4e2d659a2b737f6d0d07f960e,1,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.0,0.995937716542,2
3c3761e47a54fb42b2493309ada169ed,0,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.988390019584,2
3cebab84cd877aa365e52480872f67ab,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998598294293,3
4a1a5d3562b444da570b7f4fbac4a516,1,2,2,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,1.0,0.0,0.0,0.945310557494,2
2ada15a9e572d2d08664394192abffc5,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.920992335359,1
a8af2cdb82d252bb5da1757f4a9a443b,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.241602143964,1
a3826dabc53d7a43a853a99ac33aa9a1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999550238816,4
7f87f252d30ef9205bdecadca0af50db,1,2,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.00555555555556,0.994444444444,0.998318575769,360
6298f790167b7fd116dc28642b91034f,1,5,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.416666666667,0.0,0.583333333333,0.987606244592,12
8e5db437b250b449f03068fa86929f56,1,3,4,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.1,0.0,0.9,0.999814050681,20
a3a5cda4832d0968fba0c3b860c9b1ad,0,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.997360690952,70
be9105ee3667cca326edb267a1f7718c,1,5,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.98040464085,29
18d272fe7f52f69611bc9c8b09f6ea09,1,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,0.0,0.4,0.245463023397,5
62399275bba515e155ea28f1a5fc764a,0,4,3,2,3,0.0,0.955882352941,0.0,0.0,0.0441176470588,0.0,0.0,0.0,68,0.971428571429,0.0142857142857,0.0142857142857,0.902143303375,70
5582f0fa76142e20c37c6deae67ba8ab,1,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.99891956592,13
ac3dad2cbbdcbee40f23c19d763ce6c0,1,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.994745598719,4
321f175322864f159e7d3c11a87b0f15,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.99560020314,3
6f194720af29124ebca4f39e553f9cec,1,4,7,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0232558139535,0.0,0.976744186047,0.999711193423,43
1ab2c9bb187e65de4251653eb1845dd6,0,3,4,1,3,0.0,0.0,0.857142857143,0.0,0.0,0.0,0.0,0.142857142857,7,0.636363636364,0.0,0.363636363636,0.273244122247,11
995061e591dd3e47ae83dc9a8980bba8,1,2,3,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,0.0,0.0,0.992203017258,11
5af40a8cbe9e9e925ed85ad505d45a09,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.31703684788,2
85749a2420948a67ac7fcbfd72778b24,0,6,3,1,4,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0,0.0,3,0.375,0.0,0.625,0.540364798681,8
42c30976db250ffb4a19505a67ae3175,1,8,6,1,3,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4,0.173913043478,0.0,0.826086956522,0.99935381704,23
187f4d3ea697f66faa71cd4adaba0cac,1,7,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0363636363636,0.0,0.963636363636,0.99612302601,55
179adf965f345e1889f119cb918d2269,0,3,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.571428571429,0.0,0.428571428571,0.971043871352,14
5b5974f7e3a48f0e093475894bdd27d2,1,4,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.333333333333,0.0,0.666666666667,0.999030194251,6
b5bdf9cff81ec71064f30f4996612cb4,1,4,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.98880015743,52
fe19474b0b92317b2a5bf3d1348c3c1b,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.89988758373,1
4182372beda2ef8e9a451c04e1c66a59,1,15,6,1,6,0.0639097744361,0.176691729323,0.0,0.00751879699248,0.635338345865,0.0,0.0,0.116541353383,266,0.981549815498,0.00369003690037,0.0147601476015,0.999849630479,271
76801f53c241bc99b5cce50eeaaf1b1b,1,3,1,1,3,0.166666666667,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.166666666667,6,1.0,0.0,0.0,0.958144741988,6
762cc949472fa2d42ba8ee075569d5cb,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.602208818321,1
1cbdecfe62c2393a3606496cf34e96de,1,4,4,1,3,0.222222222222,0.777777777778,0.0,0.0,0.0,0.0,0.0,0.0,9,0.473684210526,0.0,0.526315789474,0.999007623553,19
5514eccb93af5f026af1218b1327da28,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999148582853,2
4e39b29b2ee09fabc632239633d187e0,0,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.0,0.75,0.97702611308,4
1eebb2b464748c51d563def9ce46106c,1,2,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.875,0.0,0.125,0.811810789602,16
78c15198bf6fbaf5c86c8f721605e2c8,1,7,6,1,4,0.0240963855422,0.0722891566265,0.0,0.0,0.903614457831,0.0,0.0,0.0,83,0.954022988506,0.0,0.0459770114943,0.997649520483,87
7e0446201897496bd05b2e6ee237c20c,1,5,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0416666666667,0.0,0.958333333333,0.99953869141,24
3842066e9ecc36bd39915fc11253f6f4,1,7,3,1,3,0.0,0.865671641791,0.0,0.0,0.0,0.0,0.0,0.134328358209,67,0.8375,0.0,0.1625,0.990302642321,80
fc0ddc7edf3e08cb57c9b557ca61cd1b,1,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.996989642101,5
cb54fbef9e4b2425c20241aabd9855f7,1,8,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0789473684211,0.0,0.921052631579,0.97369700295,38
860788cdf75a9c41083b3e2a49b343ed,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.706904750111,1
46b40a593f47066d0e0977e2c175d3f1,1,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.125,0.0,0.875,0.992251176816,16
71d86858f598beead80e4b654f16e9a7,1,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.8,0.994863525733,5
1e1ff16359dadcba08cca8939951add8,1,3,2,1,3,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,5,0.833333333333,0.0,0.166666666667,0.960180400496,6
83016e7809d55fb0ad6658346bf5c4b4,1,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998159774115,10
44d30b55945dd788823e3bb655d5198a,1,2,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.990825688073,0.0,0.00917431192661,0.99962413751,109
939a3ab9a019a5f701feb68773ced297,1,3,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.571428571429,0.0,0.428571428571,0.99918289845,28
ead053dcab2c1bd219da535a17e933cd,1,3,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.865671641791,0.0,0.134328358209,0.978390834251,67
dfb5fc9740e6665b0234d8bf85cc460f,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,115,1.0,0.0,0.0,0.99678816934,115
29c178526a847e0b628efcf5a10d1612,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999517407898,2
0819be5b1038734df5a4e29183c13952,1,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0625,0.0,0.9375,0.981791862315,16
ac1cfe83820dd48e751000d75e00bbf3,1,13,10,1,4,0.970326409496,0.0,0.0,0.00593471810089,0.0,0.0,0.0,0.0237388724036,337,0.675350701403,0.0,0.324649298597,0.999946208271,499
b23d60ee7e3c718297b05ec2f4abdd67,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.992278500824,3
6457d66f2b199354057877061d1fb3da,0,7,5,1,3,0.0,0.333333333333,0.0,0.666666666667,0.0,0.0,0.0,0.0,3,0.230769230769,0.0,0.769230769231,0.995846407694,13
68a395fdff65d18efbefe8086455bd9e,1,9,2,1,3,0.013986013986,0.986013986014,0.0,0.0,0.0,0.0,0.0,0.0,143,0.831395348837,0.0,0.168604651163,0.925299446241,172
da887b385548da80b2f6fe06df6c7858,1,4,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,0.75,0.0,0.25,0.998306941051,12
6835974dfe7b8e4fe3c1c7bac8106ba8,1,5,6,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.466666666667,0.0,0.533333333333,0.997171356773,15
e8043ea02f4b4d7c8e372003fa82ccf1,1,3,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0.75,0.0,0.25,0.998414057065,28
aa0c2ebde8704520ed6de38a7cae7370,1,3,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.8,0.0,0.2,0.998356001575,10
62d6df7047cf0a9c238d4993b237a7f9,1,7,1,1,4,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,4,0.036036036036,0.0,0.963963963964,0.993998035328,111
95cd1add871de5d2a738afabc78cd837,1,6,5,1,3,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.875,8,0.470588235294,0.0,0.529411764706,0.960754530487,17
7012598d2b3d99373292de664b383dbd,1,10,11,1,6,0.173913043478,0.304347826087,0.0,0.0869565217391,0.0,0.0,0.130434782609,0.304347826087,23,0.605263157895,0.0,0.394736842105,0.999810213287,38
4a95de420b5f8395b1b7fe9ec01fa020,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.989296181581,6
18e8934b982ef1ae4995152277caca3f,0,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.142857142857,0.0,0.857142857143,0.991429316955,28
522529fdd7f73b8abdf2664197c081e6,1,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.99932231448,6
e1fad356ce39ddb1d40801abd60a0de5,0,4,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0285714285714,0.0,0.971428571429,0.999907489953,35
e4030f5abc13738dd7b57a9832d36212,0,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.333333333333,0.0,0.666666666667,0.815764277798,3
9be1396a54d31a64bbab5c5a0eabdfa4,1,8,7,1,3,0.916666666667,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,24,0.233009708738,0.0,0.766990291262,0.999486210848,103
59303932d213656962ffbebdca17cdf3,1,2,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3,0.0,0.7,0.982438005306,10
0b59149bc54e2f1a32751203ca506074,1,7,4,1,3,0.0,0.0666666666667,0.933333333333,0.0,0.0,0.0,0.0,0.0,15,0.714285714286,0.0,0.285714285714,0.992781367116,21
6a903ab4fd5c4c6f5d49e46f7169defe,1,3,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.375,0.0,0.625,0.997929490561,16
cd6d6096c6e5d9827fd23016235c134b,1,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.994856761796,19
45beb21ad3ae8833bd6b7b28edc66476,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999598784736,1
35fc9ad4eeaa1212e7bc0be94e99b536,1,3,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.996179713,41
3609b6f8a4bcb72d9b109de371a8f089,0,9,5,1,4,0.0,0.000934142923867,0.0,0.0,0.996886190254,0.0,0.0,0.00217966682236,6423,0.997050605402,0.0,0.00294939459795,0.799715504884,6442
51c1b485556c225ef02036f5ee20763e,1,2,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.973192583012,8
a110bfd04e2f83fb77c39a2d26776824,1,4,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.166666666667,0.0,0.833333333333,0.999847090239,6
28746668fe8cbdebd99f6ce40b247567,1,2,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.888888888889,0.0,0.111111111111,0.990043053277,9
2377799b1c043cc75a27a7b17450b951,1,3,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.5,0.333333333333,0.166666666667,0.999768681515,6
0ce654b0cb24eafd7d5df651fb9cf009,1,5,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.747094048488,8
d6854e27c37ba4ca054010274e254819,1,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.352208802344,5
db93793420f504c24d82c88b07fdebf8,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.979763092679,2
a8e57c9bb42de550609627d5724a1e8f,1,2,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.913043478261,0.0,0.0869565217391,0.746537264396,23
41aa3f41a99536bb73d757639e6cf272,1,3,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.333333333333,0.333333333333,0.333333333333,0.995722286132,6
8eea30270bcfe68b376125ccb41b6efd,1,7,6,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2,0.0,0.8,0.998270622745,15
998d985fcc4f0a56dadf13ddaeab795e,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.997467508709,2
29a93603c628d6a7927215052e462cad,1,4,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0625,0.0,0.9375,0.996924834535,16
85273377def324b8f766e192067c8aff,1,3,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.55,0.0,0.45,0.99825417028,20
15c733dfbfc559e6fb6ced3f5358bc21,1,8,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999839042263,109
b95e8c6c85ae2a797581907d8ab54aad,1,4,3,1,3,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,3,0.272727272727,0.0,0.727272727273,0.99989054067,11
03325c813ae2cfdc83aba92493dabb02,1,8,5,1,4,0.0,0.222222222222,0.0,0.111111111111,0.0,0.0,0.0,0.666666666667,9,0.428571428571,0.0,0.571428571429,0.996530369883,21
374a6fc21ba2b6b2179da6d6ccdd0c3b,1,1,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.998471910681,7
25667d9914da6e03275bc38149a4d502,1,4,4,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1,0.0,0.9,0.999520445584,10
e2fcbf15e471098c880c7c81f9bb9b9f,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.994907474787,4
b8a1405fa8a715c6baa029cdc1cb56a3,1,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.982389374557,5
3eba65599ee60dd402540029e145ac53,1,9,7,1,4,0.769230769231,0.15811965812,0.0,0.0,0.0,0.0,0.0,0.0726495726496,234,0.917647058824,0.0,0.0823529411765,0.99952082573,255
ee75adedc570adf94fbed54f513b4f46,1,3,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.333333333333,0.0,0.666666666667,0.991840807134,3
26b2ddc57bb2a70f2fc7ce58d452bf6b,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.925344475641,1
854b80b384cf8758e2e8c7df25a64134,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.996910065703,4
2c6d57bfef3c39e8117d06af5327410b,1,5,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0196078431373,0.0,0.980392156863,0.999690532201,51
dd409b0546aeac7872a09f79438f284f,1,4,5,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3,0.0,0.7,0.999788384375,10
8b02f576483990f953b22bf88cf39b1d,1,4,2,1,3,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,6,0.75,0.0,0.25,0.99965378263,8
31c481c2ea957bfa54780493a73ebe3a,1,2,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.0,0.5,0.791119780379,2
ab73d2d79112122dd03746642cab140d,1,8,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0077519379845,0.0,0.992248062016,0.999526828027,129
7e9fb60327695ac98ce0a7d00308cde2,0,6,7,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0952380952381,0.904761904762,0.998914099907,21
22ecf7d748361245efc467791a3c9957,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.933719965568,2
393116c5d3ef5f207c0b40f764a46005,1,5,9,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,0.365384615385,0.0,0.634615384615,0.998605235673,52
80c032cb69bd1723be240dcfeac6ae38,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999633564109,7
ae8255763ad12886952a138ca0f4d7a8,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.985443693605,1
e63c59219dcadcc1ed7ebefdcffcf5ac,1,2,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.166666666667,0.0,0.833333333333,0.988352062347,6
103e452215dfabd5dd1a3888929c4026,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.995052043312,3
45af23b3700a7fd213471ab12fe42f9a,1,5,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.147058823529,0.0,0.852941176471,0.998002478384,34
4ca554ec8ae302113020bced393a9197,1,4,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0357142857143,0.0,0.964285714286,0.604332788419,28
7e3921393ad48ea7b43903f6720f78da,0,2,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.502572285688,8
9440b8736833fdfea8cd37ce414105d7,1,6,10,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0285714285714,0.0,0.971428571429,0.999273959959,35
c5b2611c6ed4b09df9fa787d35ec9edc,1,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.999488815216,68
cec98723ac45af4b02f0e9f175c275d9,1,10,9,1,3,0.0,0.981308411215,0.0,0.0,0.0,0.0,0.0,0.018691588785,107,0.810606060606,0.0,0.189393939394,0.993146273229,132
8569653044ed7e25d603ddca0e3334c6,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.739716648604,2
a2b8378d403ff448e2fd85ee37755ebf,1,4,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.3125,0.0,0.6875,0.999613378685,16
9513994e906a732a1203f34c6f65ba6c,1,4,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0833333333333,0.0,0.916666666667,0.999489750975,36
87082a246d74a6f972a6a98f03c62f36,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.901366625984,6
